economy,Country,Year,AG.LND.FRST.K2,AG.SRF.TOTL.K2,ER.PTD.TOTL.ZS,GB.XPD.RSDV.GD.ZS,GE.EST,IP.JRN.ARTC.SC,IT.NET.USER.ZS,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GB.ZS,SE.XPD.TOTL.GD.ZS,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,Country code,Coverage subscore,Openness subscore,Overall score
GTM,Guatemala,2008,38199.2,108890.0,,0.062899999320507,-0.647270858287811,36.23,8.3,2763.05988172926,112.886352539062,45.4309692382812,,,3.23686003684998,39.1449813842773,34.05579,,,,
GTM,Guatemala,2009,37712.6,108890.0,,0.0562000013887882,-0.709745109081268,55.78,9.3,2611.64632773352,118.60920715332,48.5042686462402,15.1058502197266,,,39.3592414855957,16.834,,,,
GTM,Guatemala,2010,37226.0,108890.0,,0.0442100018262863,-0.720754623413086,52.0,10.5,2805.25960237322,117.174377441406,52.4429397583008,15.7838802337646,,2.8486499786377,25.286039352417,18.65976,,,,
GTM,Guatemala,2011,36952.4,108890.0,,0.0489399991929531,-0.724510610103607,44.39,12.3,3168.98370607705,115.991149902344,53.0007400512695,16.486270904541,,2.96865010261536,25.2654991149902,14.31553,,,,
GTM,Guatemala,2012,36678.8,108890.0,,0.0454300008714199,-0.787666738033295,67.55,16.0,3286.61959336267,111.67342376709,53.3110084533691,16.934289932251,,3.00524997711182,27.5104598999023,18.07374,,,,
GTM,Guatemala,2013,36405.2,108890.0,15.7,0.0391599982976913,-0.727540254592896,72.98,19.7,3444.15971264862,108.923187255859,53.4995193481445,19.6571807861328,,2.88808989524841,17.7827091217041,23.08311,,,,
GTM,Guatemala,2014,36131.6,108890.0,15.7,0.0294899996370077,-0.762856304645538,63.06,23.4,3689.14471813777,105.432632446289,53.089958190918,18.3490905761719,18.5160884857178,2.98562002182007,20.7915496826172,26.37655,,,,
GTM,Guatemala,2015,35858.0,108890.0,15.7,0.0306400004774332,-0.769879937171936,85.69,28.8,3893.50522093509,104.099853515625,54.9180488586426,22.0697193145752,20.3962574005127,3.03032994270325,22.7440795898438,25.59617,GTM,38.1,20.7,28.7
GTM,Guatemala,2016,35742.0,108890.0,15.7,0.0231100004166365,-0.654102444648743,91.55,34.5,4060.13754974186,103.013893127441,54.3751907348633,16.1237926483154,20.1820964813232,2.94474005699158,22.7114906311035,26.65368,GTM,26.8,26.4,26.5
GTM,Guatemala,2017,35626.0,108890.0,15.7,0.0295499991625547,-0.692473888397217,105.53,37.9,4324.99608157801,103.033592224121,54.0077896118164,17.1044540405273,20.0077438354492,2.95009994506836,14.4924602508545,20.39613,GTM,30.6,32.0,31.4
GTM,Guatemala,2018,35510.0,108890.0,10.1,0.0293799992650747,-0.717763662338257,106.75,41.5,4352.94651790253,103.577819824219,54.1130104064941,17.5163669586182,20.3894577026367,3.13193988800049,13.2835597991943,10.95789,GTM,36.1,36.3,36.2
GTM,Guatemala,2019,35394.0,108890.0,10.1,0.0264199990779161,-0.726514339447021,95.12,44.4,4511.99755157656,103.427291870117,52.6072883605957,22.6505107879639,20.36159324646,3.19297003746033,14.9596700668335,,,,,
GTM,Guatemala,2020,35278.0,108890.0,10.1,0.0488799996674061,-0.713372230529785,123.82,47.5,4477.61761796418,102.135482788086,51.9058113098145,18.6944980621338,18.8881053924561,3.29503011703491,17.2968006134033,,GTM,35.7,36.0,35.9
GTM,Guatemala,2021,35162.0,108890.0,10.1,0.0586300007998943,-0.782863199710846,124.03,50.8,4912.62225721201,103.809898376465,48.3225402832031,,19.3832302093506,3.10634994506836,14.5258798599243,,,,,
GTM,Guatemala,2022,35046.0,108890.0,10.1,,-0.907798588275909,121.38,55.4,5358.70127494396,103.906227111816,46.1119003295898,,18.9399223327637,3.22940993309021,,,GTM,36.0,36.3,36.1
GTM,Guatemala,2023,,,10.1,,-0.897167265415192,,56.1,5758.30876298845,103.04638671875,47.6308784484863,27.2776298522949,,3.17938995361328,,,,,,
GTM,Guatemala,2024,,,10.2,,,,,6150.02597767851,,,,,,,,GTM,56.6,54.3,55.4
HRV,Croatia,2000,18850.0,56540.0,,1.04250001907349,0.363394379615784,1828.44,6.64,4953.65158789022,,,,11.201714515686,6.112708568573,1554.71752929688,395.20559,,,,
HRV,Croatia,2001,18885.0,56540.0,,0.917620003223419,,1878.8,11.6,5364.83824691607,101.51358795166,94.7751998901367,36.3740501403809,11.3280839920044,5.68086528778076,1549.19177246094,380.21132,,,,
HRV,Croatia,2002,18920.0,56540.0,,0.940869987010956,0.328575700521469,2124.29,17.8,6219.58164143945,100.782028198242,95.021728515625,39.1618309020996,12.5106134414673,3.82300996780396,1990.84240722656,450.65755,,,,
HRV,Croatia,2003,18955.0,56594.0,,0.940689980983734,0.318801134824753,2375.59,22.8,8190.11135193887,100.987770080566,95.4956436157227,42.3809814453125,12.0232057571411,3.86901998519897,1361.17211914062,468.45504,,,,
HRV,Croatia,2004,18990.0,56590.0,,1.02002000808716,0.44430086016655,2511.21,30.9,9718.97322801967,,,44.0762214660645,11.5024547576904,3.82214999198914,1657.56481933594,586.92273,,,,
HRV,Croatia,2005,19025.0,56590.0,,0.847760021686554,0.455620646476746,3024.3,33.1,10443.5278353294,100.140830993652,99.0768890380859,47.2947196960449,11.7812232971191,5.36704969406128,1327.97326660156,601.4082,,,,
HRV,Croatia,2006,19060.0,56590.0,,0.732110023498535,0.555540442466736,3016.93,38.0,11502.753124287,99.3845520019531,99.0345077514648,48.5975112915039,11.1515274047852,5.00697135925293,1338.95520019531,650.45643,,,,
HRV,Croatia,2007,19095.0,56590.0,,0.782989978790283,0.456446975469589,3505.63,41.4,13757.605654192,98.8661270141602,99.0125274658203,50.530590057373,10.914288520813,3.96751999855042,1419.9677734375,652.38929,,,,
HRV,Croatia,2008,19130.0,56590.0,,0.875680029392242,0.572743833065033,3738.88,44.2,15889.4347074759,97.9028015136719,98.9992294311523,52.3514518737793,10.4034261703491,4.27542018890381,1551.80700683594,614.57011,,,,
HRV,Croatia,2009,19165.0,56590.0,,0.833039999008179,0.585426390171051,4128.56,50.6,14475.9632928725,97.974609375,98.9394226074219,51.9583015441895,10.7116813659668,4.37821006774902,1606.76110839844,645.89484,,,,
HRV,Croatia,2010,19200.0,56590.0,,0.730549991130829,0.581434488296509,3971.29,56.6,13731.2865213989,98.0708236694336,98.8955230712891,57.0685997009277,10.8336887359619,4.21689987182617,1649.24938964844,600.94751,,,,
HRV,Croatia,2011,19204.0,56590.0,,0.736459970474243,0.502175211906433,4522.9,57.8,14694.9993201417,98.0935974121094,99.2656021118164,59.3388595581055,10.4674768447876,4.11441993713379,1594.22497558594,621.36297,,,,
HRV,Croatia,2012,19208.0,56590.0,,0.737249970436096,0.675028204917908,4442.57,61.9,13508.6836989693,98.7156372070312,99.3463897705078,62.0256614685059,10.8154163360596,5.22161388397217,1567.46166992188,617.10319,,,,
HRV,Croatia,2013,19212.0,88073.0,8.0,0.795130014419556,0.675364792346954,4241.78,66.7,14136.3967669505,98.5737533569336,101.800498962402,66.7111129760742,10.5198698043823,4.52116012573242,1535.62036132812,659.40264,,,,
HRV,Croatia,2014,19216.0,88073.0,23.7,0.769020020961761,0.676334917545319,4062.94,68.6,14187.9694531493,98.908317565918,102.528923034668,68.6392517089844,10.6503143310547,5.17615127563477,1445.04272460938,676.53434,,,,
HRV,Croatia,2015,19220.0,88073.0,23.7,0.823780000209808,0.457353413105011,4115.56,69.8,12285.3032582105,99.4907684326172,102.981330871582,68.4413986206055,10.4640331268311,4.96908521652222,1513.83837890625,745.82896,,,,
HRV,Croatia,2016,19241.202,88073.0,23.5,0.844330012798309,0.422308266162872,4068.08,72.7,12821.1738140304,98.7909393310547,103.719436645508,69.5889511108398,10.5424289703369,4.89622449874878,1871.39916992188,638.21668,HRV,65.2,54.5,59.5
HRV,Croatia,2017,19316.084,88073.0,23.6,0.841499984264374,0.535491704940796,4433.35,67.1,13902.6310485422,99.2321090698242,104.214416503906,71.3775863647461,10.7396984100342,3.86269998550415,1900.86096191406,714.10522,HRV,42.6,43.2,42.9
HRV,Croatia,2018,19341.1,88073.0,23.6,0.943120002746582,0.513932764530182,4721.48,75.3,15460.4183295843,98.8812103271484,104.960083007812,72.8625411987305,10.4801244735718,3.91209006309509,1973.01525878906,,HRV,51.5,52.3,52.0
HRV,Croatia,2019,19366.1,88073.0,23.6,1.07026994228363,0.456785351037979,4751.25,79.1,15563.8167397199,99.0015106201172,105.13597869873,74.0501174926758,10.9761648178101,3.92007994651794,2203.55053710938,,,,,
HRV,Croatia,2020,19391.1,88070.0,23.9,1.22988998889923,0.424775809049606,5066.8,78.3,14808.4620188819,99.4886703491211,105.585418701172,74.738037109375,10.3530426025391,4.38901996612549,2295.44409179688,,HRV,58.9,68.0,63.8
HRV,Croatia,2021,19416.1,88070.0,23.9,1.23124003410339,0.552374601364136,5782.73,81.3,17789.9304736722,99.7441482543945,105.876342773438,78.0067901611328,10.720606803894,4.05666017532349,2414.42211914062,,,,,
HRV,Croatia,2022,19441.1,88070.0,23.9,1.40322995185852,0.581313610076904,5711.14,82.1,18466.0955472648,100.527976989746,105.577796936035,80.7626724243164,,,2534.42431640625,,HRV,63.2,62.1,62.6
HRV,Croatia,2023,,,23.9,,0.712653696537018,,83.2,21865.4562838641,,,,,,,,,,,
HRV,Croatia,2024,,,24.1,,,,,23931.4528382746,,,,,,,,HRV,57.5,62.6,60.3
IRL,Ireland,2000,6303.6,70280.0,,1.08382999897003,1.59273290634155,2607.75,17.9,26334.5672050501,102.282279968262,105.122367858887,49.4498100280762,12.938889503479,4.13225984573364,2255.69677734375,686.73784,,,,
IRL,Ireland,2001,6393.62,70280.0,,1.05193996429443,,2776.33,23.1,28282.409882073,102.022430419922,105.217231750488,50.6748008728027,12.7310466766357,4.08749008178711,2336.65112304688,610.8408,,,,
IRL,Ireland,2002,6483.64,70280.0,,1.05575001239777,1.57149362564087,3039.39,25.9,32705.4345565698,102.821228027344,106.364212036133,53.5348014831543,12.1440725326538,4.10487985610962,2406.49536132812,606.19274,,,,
IRL,Ireland,2003,6573.66,70280.0,,1.12434995174408,1.49655044078827,3156.78,34.3,41203.5295847568,102.718627929688,107.852996826172,55.8461685180664,12.5701971054077,4.20493984222412,2534.61206054688,630.89248,,,,
IRL,Ireland,2004,6663.68,70280.0,,1.1777800321579,1.51924753189087,3851.1,37.0,47754.2023194244,102.96354675293,109.409881591797,58.9219093322754,12.5068759918213,4.48296022415161,2735.33178710938,669.5202,,,,
IRL,Ireland,2005,6753.7,70280.0,,1.19196999073029,1.73055720329285,4770.06,41.6,50933.0216095589,103.077850341797,109.784301757812,58.8693199157715,12.4351167678833,4.51898002624512,2821.26489257812,734.80708,,,,
IRL,Ireland,2006,6843.72,70280.0,,1.19886994361877,1.53167414665222,4914.54,54.8,54329.1618599624,102.999237060547,109.603439331055,58.4411811828613,11.9533157348633,4.54742002487183,2895.65112304688,701.55152,,,,
IRL,Ireland,2007,6933.74,70280.0,,1.23407995700836,1.55425381660461,5507.74,61.2,61396.417461176,103.308532714844,111.234497070312,58.3019905090332,12.1383266448975,4.71541023254395,2929.0888671875,679.47837,,,,
IRL,Ireland,2008,7023.76,70280.0,,1.39126002788544,1.49149310588837,5737.71,65.3,61353.1065629523,102.475601196289,111.293968200684,54.0174713134766,11.3260879516602,5.45828008651733,3256.66918945312,673.25321,,,,
IRL,Ireland,2009,7113.78,70280.0,,1.61371004581451,1.33218801021576,6354.6,67.4,52133.0909237885,102.795967102051,114.39266204834,56.503978729248,10.1927270889282,6.15610980987549,3139.86572265625,675.03587,,,,
IRL,Ireland,2010,7203.8,70280.0,,1.5947699546814,1.34430372714996,6940.92,69.9,48679.4026820361,103.235488891602,118.096908569336,63.1264381408691,7.12444400787354,6.05033016204834,3116.61743164062,670.13283,,,,
IRL,Ireland,2011,7272.38,70280.0,,1.55153000354767,1.45015203952789,7200.18,74.9,52692.7813135606,103.378677368164,115.83373260498,67.7985916137695,11.1878843307495,5.82428979873657,3341.40185546875,794.03542,,,,
IRL,Ireland,2012,7340.96,70280.0,,1.5602799654007,1.53906953334808,7018.56,76.9,49411.7387476787,102.118339538574,117.75218963623,68.1972503662109,11.9318771362305,5.76235008239746,4873.66357421875,874.52839,,,,
IRL,Ireland,2013,7409.54,70280.0,3.3,1.56907999515533,1.50404286384583,7077.4,78.2,52619.2123745817,101.958343505859,,71.6995468139648,11.8800659179688,5.34578990936279,5141.73779296875,1009.22516,,,,
IRL,Ireland,2014,7478.12,70280.0,3.4,1.51797997951508,1.59883308410645,7186.57,83.5,57278.2590911107,101.542236328125,116.739097595215,73.813232421875,12.1197938919067,4.86511993408203,5290.95068359375,1045.85329,,,,
IRL,Ireland,2015,7546.7,70280.0,4.0,1.1797399520874,1.52084052562714,6896.82,83.5,64311.8234684057,101.184638977051,116.989868164062,77.2321472167969,11.9181032180786,3.74868988990784,5242.06640625,1161.91749,,,,
IRL,Ireland,2016,7623.5,70280.0,4.0,1.17716002464294,1.32955777645111,7148.95,83.5,64192.9418053178,101.341491699219,117.028717041016,77.5571365356445,12.2743225097656,3.74674010276794,5143.85546875,1151.98543,IRL,53.7,67.8,61.3
IRL,Ireland,2017,7700.2,70280.0,4.0,1.24865996837616,1.26728880405426,7288.93,84.1,72198.1076995377,100.852783203125,125.307121276855,77.7806167602539,12.612678527832,3.49044990539551,5114.1943359375,1164.60931,IRL,46.9,73.6,60.9
IRL,Ireland,2018,7740.2,70280.0,4.0,1.10697996616364,1.37824308872223,7457.08,87.0,80738.9628834696,101.03288269043,154.908294677734,77.2828826904297,12.4752531051636,3.37838006019592,4656.77685546875,,IRL,57.5,84.2,71.8
IRL,Ireland,2019,7780.2,70280.0,4.0,1.16068005561829,1.2575615644455,7999.14,87.0,81810.1926481407,100.980857849121,138.091217041016,75.1799392700195,13.2124443054199,3.2961699962616,4961.43896484375,,,,,
IRL,Ireland,2020,7820.2,70280.0,4.0,1.14550995826721,1.43524384498596,8513.7,92.0,86622.5067251295,101.368812561035,135.224670410156,74.6803131103516,11.8775758743286,3.25081992149353,5196.1103515625,,IRL,61.4,90.4,77.1
IRL,Ireland,2021,7860.2,70280.0,4.0,1.11064994335175,1.46342539787292,9437.0,96.4,103961.976350649,99.9838485717773,135.252197265625,78.7776031494141,12.0236730575562,3.00598001480103,5213.431640625,,,,,
IRL,Ireland,2022,7900.2,70280.0,4.0,0.962639987468719,1.5485702753067,9254.27,96.6,105234.511567597,99.6199417114258,133.150497436523,76.6049499511719,,,5511.658203125,,IRL,54.0,88.9,72.8
IRL,Ireland,2023,,,4.0,,1.59114551544189,,96.5,103887.800388081,,,,,,,,,,,
IRL,Ireland,2024,,,4.1,,,,,107316.337306921,,,,,,,,IRL,59.9,91.4,77
ISL,Iceland,2000,298.3,103000.0,,2.5720100402832,1.94497442245483,220.1,44.5,32096.3722613695,99.1379928588867,109.021507263184,45.9174499511719,15.5320138931274,6.4314398765564,,,,,,
ISL,Iceland,2001,313.14,103000.0,,2.83989000320435,,239.09,49.4,28897.4439396908,99.3250427246094,110.139266967773,46.9373588562012,18.1783809661865,6.70592021942139,6560.18798828125,,,,,
ISL,Iceland,2002,327.98,103000.0,,2.82119989395142,1.95681166648865,306.4,79.1,32409.2161491753,98.8905715942383,113.519561767578,52.6091117858887,18.7273769378662,7.29892015457153,,,,,,
ISL,Iceland,2003,342.82,103000.0,,2.70549988746643,2.03996324539185,262.25,83.1,39476.6978486684,99.0588302612305,116.79273223877,60.0269813537598,18.1095695495605,7.24507999420166,6643.65478515625,2062.84381,,,,
ISL,Iceland,2004,357.66,103000.0,,,2.05234384536743,307.44,83.9,47334.9306537723,99.1075668334961,108.134918212891,66.5821762084961,18.6056900024414,7.16118001937866,,,,,,
ISL,Iceland,2005,372.5,103000.0,,2.67968988418579,1.96848773956299,363.08,87.0,56794.8501588953,99.1848678588867,108.752983093262,69.8324279785156,17.339469909668,7.33843994140625,7337.75341796875,2266.94104,,,,
ISL,Iceland,2006,387.34,103000.0,,2.8526599407196,1.89015877246857,386.39,89.5,57492.9342498703,98.8979187011719,107.523468017578,72.9682083129883,17.1042213439941,7.19521999359131,7999.306640625,2175.9976,,,,
ISL,Iceland,2007,402.18,103000.0,,2.53293991088867,1.78888738155365,382.37,90.6,69495.7267376825,98.5585098266602,106.327003479004,73.1370162963867,16.6126117706299,6.9443302154541,7175.5830078125,1694.3932,,,,
ISL,Iceland,2008,417.02,103000.0,,2.46413993835449,1.82254898548126,423.6,91.0,56943.3704468563,98.4482421875,106.229942321777,73.5754699707031,11.8554468154907,7.03601980209351,7313.20166015625,1738.329,,,,
ISL,Iceland,2009,431.86,103000.0,,2.59713006019592,1.63136506080627,480.44,93.0,41301.273219718,98.4017105102539,106.478248596191,72.4675521850586,14.1029071807861,7.18984985351562,7841.17919921875,1979.35848,,,,
ISL,Iceland,2010,446.7,103000.0,,,1.580402135849,568.75,93.4,43237.0729488958,98.8301391601562,108.819038391113,78.5030899047852,14.687912940979,6.9442400932312,,,,,,
ISL,Iceland,2011,453.68,103000.0,,2.40367007255554,1.5774759054184,548.23,94.8,47714.5922308485,98.7551574707031,109.70686340332,79.9194183349609,14.0724515914917,6.78997993469238,7088.8212890625,1868.15633,,,,
ISL,Iceland,2012,460.66,103000.0,,,1.48314440250397,645.19,96.2,45995.5478789467,98.8329925537109,113.517669677734,79.5824813842773,14.5596466064453,7.58223009109497,,,,,,
ISL,Iceland,2013,467.64,103000.0,2.7,1.69237995147705,1.48298573493958,589.16,96.5,49804.9829978371,98.7876205444336,122.033569335938,78.3723907470703,15.5000915527344,7.44868993759155,5739.72216796875,1639.46,,,,
ISL,Iceland,2014,474.62,103000.0,2.3,1.93615996837616,1.48536741733551,597.31,98.2,54576.7448146565,98.7708206176758,120.632568359375,80.3950881958008,15.1298274993896,7.6414098739624,,,,,,
ISL,Iceland,2015,481.6,103000.0,2.3,2.18138003349304,1.46093690395355,615.26,98.2,52951.6815110898,98.6862182617188,119.807357788086,75.6419982910156,15.6150579452515,7.4579701423645,,2100.90751,,,,
ISL,Iceland,2016,486.6,103000.0,2.4,2.11011004447937,1.34993553161621,674.43,98.2,61987.9263620283,98.9531784057617,117.122772216797,74.7006301879883,14.3981485366821,7.43219995498657,,,ISL,41.3,48.7,45.3
ISL,Iceland,2017,493.8,103000.0,2.5,2.0836501121521,1.41358423233032,641.27,98.3,72010.1490316258,98.8624114990234,115.741142272949,71.3372497558594,15.8099613189697,7.58385992050171,5979.72705078125,2371.46113,ISL,45.1,67.7,57.0
ISL,Iceland,2018,500.4,103000.0,2.5,2.00080990791321,1.42581415176392,720.82,99.0,74452.1890731447,98.88671875,114.649406433105,69.3402328491211,15.9900131225586,7.56349992752075,5645.66552734375,,ISL,43.5,63.4,54.1
ISL,Iceland,2019,506.9,103000.0,2.7,2.34017992019653,1.48203492164612,680.46,99.5,68452.23622306,98.8134307861328,112.034339904785,70.6093521118164,16.135856628418,7.60129976272583,,,,,,
ISL,Iceland,2020,513.5,103000.0,2.8,2.48639988899231,1.47592997550964,686.83,99.5,59023.5663465778,98.5561218261719,110.487319946289,74.5906066894531,15.8758506774902,8.58382987976074,,,ISL,44.8,59.7,52.8
ISL,Iceland,2021,520.0,103000.0,2.8,2.77874994277954,1.59388387203217,751.67,99.7,69178.4046960961,98.5672912597656,115.156303405762,86.5232086181641,15.4063129425049,8.21780967712402,6941.30126953125,,,,,
ISL,Iceland,2022,526.6,103000.0,2.9,2.6003999710083,1.5629870891571,765.6,99.8,75121.0152280628,98.5116424560547,112.589393615723,84.985237121582,14.8986892700195,7.13966512680054,6863.54736328125,,ISL,45.6,60.2,53.5
ISL,Iceland,2023,,,2.9,,1.55512094497681,,99.8,79960.0961535662,,,,,,,,,,,
ISL,Iceland,2024,,,2.9,,,,,82703.8579937471,,,,,,,,ISL,56,88.5,73.7
KHM,Cambodia,2000,107810.0,181040.0,,,-0.897491276264191,12.15,0.047,296.426687526334,110.810829162598,19.0743503570557,2.31439995765686,11.0790100097656,1.66681003570557,,,,,,
KHM,Cambodia,2001,107618.23,181040.0,,,,13.24,0.077,327.500984314444,119.976997375488,20.9672603607178,2.29325008392334,11.3807897567749,1.72221994400024,,,,,,
KHM,Cambodia,2002,107426.46,181040.0,,0.0498000010848045,-0.807996273040771,24.24,0.227,350.147276634294,135.533798217773,24.6961307525635,2.55727005004883,10.1375703811646,1.71121001243591,17.4767608642578,13.41776,,,,
KHM,Cambodia,2003,107234.69,181040.0,,,-0.918026566505432,23.91,0.261,386.691123931778,140.371170043945,28.7237606048584,3.16867995262146,,,,,,,,
KHM,Cambodia,2004,107042.92,181040.0,,,-0.907455146312714,36.55,0.3,444.199067529081,144.732543945312,31.9804706573486,3.18306994438171,12.4043102264404,1.71982002258301,,,,,,
KHM,Cambodia,2005,106851.15,181040.0,,,-1.00211262702942,35.52,0.317,525.797325120926,143.901824951172,,3.83043003082275,,,,,,,,
KHM,Cambodia,2006,106659.38,181040.0,,,-0.981054723262787,44.33,0.468,612.252648550727,140.779922485352,40.7451095581055,6.19891977310181,,,,,,,,
KHM,Cambodia,2007,106467.61,181040.0,,,-0.912372171878815,51.81,0.49,731.692295125426,137.844223022461,43.9667510986328,7.51466989517212,11.1035099029541,1.59930002689362,,,,,,
KHM,Cambodia,2008,106275.84,181040.0,,,-1.00112020969391,51.44,0.51,866.283999789749,131.563461303711,47.020809173584,8.69999027252197,,,,,,,,
KHM,Cambodia,2009,106084.07,181040.0,,,-0.960240483283997,65.22,0.53,875.748936193569,128.572204589844,,10.5778999328613,8.16524028778076,1.66568005084991,,,,,,
KHM,Cambodia,2010,105892.3,181040.0,,,-0.96263325214386,55.85,1.26,952.274616324008,125.497329711914,,12.3117904663086,7.33747005462646,1.53378999233246,,,,,,
KHM,Cambodia,2011,102407.48,181040.0,,,-0.872488141059875,71.36,3.1,1088.98152823081,120.726565891866,,14.1404304504395,7.33540010452271,1.51068997383118,,,,,,
KHM,Cambodia,2012,98922.66,181040.0,,,-0.821808159351349,77.26,4.94,1192.80263041673,120.336936950684,,,7.19985008239746,1.41441452503204,,,,,,
KHM,Cambodia,2013,95437.84,181040.0,20.9,,-0.914554417133331,85.39,6.0,1305.6600972686,121.020393371582,,,14.0046253204346,1.48202621936798,,,,,,
KHM,Cambodia,2014,91953.02,181040.0,20.6,,-0.698889017105103,93.44,14.0,1431.56396469993,114.556167602539,,,13.6572694778442,1.56673634052277,,,,,,
KHM,Cambodia,2015,88468.2,181040.0,20.6,0.118230000138283,-0.742889702320099,111.49,6.43,1547.32010444393,116.105628967285,,14.645770072937,15.3179636001587,1.7034615278244,30.3892307281494,60.88483,KHM,39.2,15.8,26.6
KHM,Cambodia,2016,86911.3,181040.0,20.6,,-0.741827428340912,125.21,32.4,1675.19555711109,111.129501342773,,,15.1154346466064,1.87081909179688,,,KHM,24.6,20.4,22.3
KHM,Cambodia,2017,85354.4,181040.0,20.6,,-0.695688724517822,125.22,32.9,1826.35391688754,110.514587402344,49.1536193243565,15.0735502243042,15.9425449371338,2.09646058082581,,,KHM,20.9,28.7,25.0
KHM,Cambodia,2018,83797.5,181040.0,20.6,,-0.599801898002625,147.68,,2036.67377566578,111.574348449707,51.3683197808165,15.7133102416992,16.863468170166,2.44785928726196,,,KHM,24.2,27.6,26.0
KHM,Cambodia,2019,82240.6,181040.0,20.6,,-0.623299896717072,145.71,52.3,2225.87705485686,111.498481750488,52.3081059868316,16.8353996276855,18.9377002716064,2.82565474510193,,,,,,
KHM,Cambodia,2020,80683.7,181040.0,31.8,,-0.450370341539383,163.05,53.7,2081.73914242939,111.00936126709,54.835750579834,14.4409313201904,17.1683502197266,3.0023500919342,,,KHM,29.5,35.5,32.7
KHM,Cambodia,2021,79126.8,181040.0,31.8,,-0.474705845117569,171.26,58.0,2167.40324198499,108.737748740777,57.9598846864777,13.8764019012451,15.7361831665039,3.01162648200989,,,,,,
KHM,Cambodia,2022,77569.9,181040.0,31.8,,-0.351413905620575,203.2,59.7,2325.03050040841,109.959079096814,58.7424032681922,14.9985504150391,,2.88349270820618,,,KHM,32.9,40.9,37.2
KHM,Cambodia,2023,,,31.8,,-0.305874288082123,,60.7,2429.74853452838,111.392143004927,60.0614252117159,17.9681453704834,,2.95115232467651,,,,,,
KHM,Cambodia,2024,,,31.8,,,,,2627.8796974226,,,,,,,,KHM,40.1,42.8,41.5
LBR,Liberia,2000,82226.4,111370.0,,,-1.79194414615631,1.0,0.0177,298.485340578945,113.00203704834,35.034351348877,18.0450897216797,,,,,,,,
LBR,Liberia,2001,81923.8,111370.0,,,,0.0,0.0338,300.463828598983,,,,,,,,,,,
LBR,Liberia,2002,81621.2,111370.0,,,-1.53170728683472,0.69,0.0327,299.536445539621,,,,,,,,,,,
LBR,Liberia,2003,81318.6,111370.0,,,-1.41765511035919,1.0,0.0319,239.779556677091,,,,,,,,,,,
LBR,Liberia,2004,81016.0,111370.0,,,-1.41659450531006,1.42,0.031,284.140223992458,,,,,,,,,,,
LBR,Liberia,2005,80713.4,111370.0,,,-1.41505181789398,1.08,,287.487333441381,,,,,,,,,,,
LBR,Liberia,2006,80410.8,111370.0,,,-1.21079874038696,3.55,,320.55808618515,90.7917785644531,,,,,,,,,,
LBR,Liberia,2007,80108.2,111370.0,,,-1.16072571277618,4.15,0.551,374.211308104278,,,,,,,,,,,
LBR,Liberia,2008,79805.6,111370.0,,,-1.21804714202881,2.14,0.53,451.713856283285,89.3079299926758,,,6.45407009124756,1.70166003704071,,,,,,
LBR,Liberia,2009,79503.0,111370.0,,,-1.19092416763306,2.33,2.0,448.386367025545,96.6228713989258,,,,,,,,,,
LBR,Liberia,2010,79200.4,111370.0,,,-1.2520444393158,4.36,2.3,492.252808033724,,,9.40750026702881,,,,,,,,
LBR,Liberia,2011,78897.8,111370.0,,,-1.22095167636871,9.22,2.5,568.087865520004,100.91922380646,44.5974807739258,,,,,,,,,
LBR,Liberia,2012,78595.2,111370.0,,,-1.15850818157196,7.47,2.6,638.368751462083,,,11.2590703964233,5.18434000015259,1.77711999416351,,,,,,
LBR,Liberia,2013,78292.6,111370.0,0.8,,-1.3646342754364,3.46,3.2,710.744570927863,52.2450634327054,,,5.65268993377686,1.69078004360199,,,,,,
LBR,Liberia,2014,77990.0,111370.0,0.8,,-1.3380823135376,9.45,5.41,706.714490064507,92.6740338678077,37.1417808532715,,6.76014995574951,2.16898345947266,,,,,,
LBR,Liberia,2015,77687.4,111370.0,0.8,,-1.37358951568604,10.71,10.0,692.590082351257,90.1829739124477,36.6230812072754,,,2.11587476730347,,,LBR,37.8,24.5,30.7
LBR,Liberia,2016,77384.8,111370.0,0.8,,-1.31663775444031,17.19,15.7,714.613063145659,84.1511009480743,,,,2.11479687690735,,,LBR,36.4,37.3,36.9
LBR,Liberia,2017,77082.2,111370.0,1.2,,-1.36426866054535,21.09,16.3,699.269095727404,79.9273019985662,,,7.76910018920898,2.24632501602173,,,LBR,35.3,37.6,36.5
LBR,Liberia,2018,76779.6,111370.0,1.2,,-1.32320761680603,25.33,17.3,692.203127129794,,,,7.96435022354126,2.41389799118042,,,LBR,37.8,36.5,37.1
LBR,Liberia,2019,76477.0,111370.0,1.2,,-1.39497494697571,21.98,18.3,658.164180770507,,,,,2.16508197784424,,,,,,
LBR,Liberia,2020,76174.4,111370.0,1.2,,-1.45912337303162,10.6,19.4,616.787867006715,72.9198522298742,37.8051300048828,,,2.13601422309875,,,LBR,38.6,37.8,38.2
LBR,Liberia,2021,75871.8,111370.0,1.2,,-1.40994322299957,26.16,20.6,667.96610514319,68.0120635177256,,,7.36619997024536,2.11186790466309,,,,,,
